Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
5.630648136138916;316;;;;;;;
5.638226509094238;328;;;;;;;
5.646498680114746;340;;;;;;;
5.658989429473877;340;;;;;;;
5.667256116867065;346;;;;;;;
5.67982292175293;348;;;;;;;
5.687835454940796;346;;;;;;;
5.699927091598511;354;;;;;;;
5.708252191543579;362;;;;;;;
5.718311786651611;362;;;;;;;
5.728165149688721;362;;;;;;;
5.7406816482543945;360;;;;;;;
5.7469401359558105;354;;;;;;;
5.754881858825684;354;;;;;;;
5.768403053283691;348;;;;;;;
5.775990962982178;344;;;;;;;
5.789880752563477;348;;;;;;;
5.795185565948486;320;;;;;;;
5.8075480461120605;332;;;;;;;
5.815732955932617;328;;;;;;;
5.829099178314209;320;;;;;;;
5.837799787521362;312;;;;;;;
5.843839883804321;304;;;;;;;
5.85946798324585;284;;;;;;;
5.86767840385437;282;;;;;;;
5.879591941833496;278;;;;;;;
5.886112213134766;280;;;;;;;
5.900460958480835;268;;;;;;;
5.9055495262146;262;;;;;;;
5.920717000961304;246;;;;;;;
5.928478240966797;236;;;;;;;
5.940498113632202;230;;;;;;;
5.946793556213379;218;;;;;;;
5.959325313568115;192;;;;;;;
5.970049619674683;196;;;;;;;
5.980064153671265;190;;;;;;;
5.990589618682861;184;;;;;;;
5.998608589172363;176;;;;;;;
6.008480072021484;170;;;;;;;
6.017746686935425;164;;;;;;;
6.030998945236206;148;;;;;;;
6.0397021770477295;148;;;;;;;
6.050751447677612;144;;;;;;;
6.05894136428833;140;;;;;;;
6.071624279022217;134;;;;;;;
6.080575227737427;128;;;;;;;
6.092472553253174;132;;;;;;;
6.100955009460449;124;;;;;;;
6.112861156463623;124;;;;;;;
6.121028900146484;128;;;;;;;
6.128615856170654;122;;;;;;;
6.140858173370361;124;;;;;;;
6.1493446826934814;126;;;;;;;
6.16256046295166;126;;;;;;;
6.1707823276519775;134;;;;;;;
6.179352045059204;128;;;;;;;
6.191246747970581;134;;;;;;;
6.203530788421631;136;;;;;;;
6.209552764892578;140;;;;;;;
6.224250316619873;146;;;;;;;
6.232408761978149;148;;;;;;;
6.2440924644470215;160;;;;;;;
6.252670049667358;164;;;;;;;
6.264474868774414;162;;;;;;;
6.2720582485198975;172;;;;;;;
6.281363010406494;190;;;;;;;
6.293147802352905;194;;;;;;;
6.299249887466431;198;;;;;;;
6.314089059829712;216;;;;;;;
6.322463035583496;220;;;;;;;
6.33380913734436;230;;;;;;;
6.341267347335815;236;;;;;;;
6.354803800582886;238;;;;;;;
6.362535238265991;260;;;;;;;
6.375540256500244;272;;;;;;;
6.382278203964233;280;;;;;;;
6.396019458770752;286;;;;;;;
6.40382981300354;286;;;;;;;
6.415427923202515;304;;;;;;;
6.424709320068359;304;;;;;;;
6.436551332473755;312;;;;;;;
6.445303201675415;320;;;;;;;
6.453041076660156;314;;;;;;;
6.464602947235107;328;;;;;;;
6.4738609790802;344;;;;;;;
6.485527038574219;336;;;;;;;
6.494007587432861;346;;;;;;;
6.506618022918701;340;;;;;;;
6.51502537727356;330;;;;;;;
6.526885986328125;346;;;;;;;
6.534938097000122;350;;;;;;;
6.547468185424805;352;;;;;;;
6.555599927902222;350;;;;;;;
6.564190149307251;336;;;;;;;
6.575905084609985;342;;;;;;;
6.584384441375732;324;;;;;;;
6.596920013427734;338;;;;;;;
6.604606866836548;330;;;;;;;
6.6171934604644775;328;;;;;;;
6.624942064285278;322;;;;;;;
6.636035919189453;318;;;;;;;
6.644085884094238;300;;;;;;;
6.656757116317749;308;;;;;;;
6.664351940155029;292;;;;;;;
6.67875599861145;286;;;;;;;
6.686986923217773;282;;;;;;;
6.6952126026153564;272;;;;;;;
6.707322835922241;266;;;;;;;
6.71552586555481;260;;;;;;;
6.727985382080078;234;;;;;;;
6.733590126037598;244;;;;;;;
6.748274803161621;238;;;;;;;
6.756439924240112;228;;;;;;;
6.765026330947876;212;;;;;;;
6.777045726776123;206;;;;;;;
6.789092063903809;194;;;;;;;
6.797401428222656;194;;;;;;;
6.809699058532715;174;;;;;;;
6.817625045776367;186;;;;;;;
6.825426816940308;174;;;;;;;
6.8376336097717285;168;;;;;;;
6.845681190490723;164;;;;;;;
6.857532739639282;160;;;;;;;
6.866734027862549;132;;;;;;;
6.879460334777832;134;;;;;;;
6.887261390686035;144;;;;;;;
6.899285793304443;138;;;;;;;
6.907573938369751;138;;;;;;;
6.919707775115967;136;;;;;;;
6.927911043167114;134;;;;;;;
6.940011739730835;136;;;;;;;
6.948306322097778;130;;;;;;;
6.9568541049957275;138;;;;;;;
6.968644380569458;134;;;;;;;
6.9769275188446045;136;;;;;;;
6.98994779586792;138;;;;;;;
6.997965574264526;140;;;;;;;
7.0100507736206055;142;;;;;;;
7.0186851024627686;150;;;;;;;
7.030879020690918;150;;;;;;;
7.039088249206543;144;;;;;;;
7.051537036895752;160;;;;;;;
7.059380531311035;166;;;;;;;
7.06932520866394;180;;;;;;;
7.080056667327881;186;;;;;;;
7.090980768203735;192;;;;;;;
7.099542856216431;196;;;;;;;
7.108726739883423;188;;;;;;;
7.120829105377197;218;;;;;;;
7.127039909362793;220;;;;;;;
7.141468286514282;232;;;;;;;
7.148281574249268;234;;;;;;;
7.161954641342163;248;;;;;;;
7.169623851776123;250;;;;;;;
7.181808233261108;264;;;;;;;
7.190262317657471;272;;;;;;;
7.2024712562561035;270;;;;;;;
7.210880517959595;266;;;;;;;
7.223182916641235;294;;;;;;;
7.231020212173462;296;;;;;;;
7.240823268890381;304;;;;;;;
7.251948356628418;310;;;;;;;
7.26277232170105;318;;;;;;;
7.271461248397827;318;;;;;;;
7.280747652053833;320;;;;;;;
7.293195486068726;324;;;;;;;
7.3012237548828125;322;;;;;;;
7.312771797180176;334;;;;;;;
7.321521520614624;334;;;;;;;
7.331704616546631;338;;;;;;;
7.3413026332855225;346;;;;;;;
7.354455947875977;336;;;;;;;
7.358918190002441;334;;;;;;;
7.371721506118774;338;;;;;;;
7.383270740509033;340;;;;;;;
7.393877029418945;332;;;;;;;
