"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
9.62522029876709,11.906814575195312,17.606711387634277,3.0599999999999787
9.588420391082764,11.87819242477417,17.63942241668701,3.0699999999999785
10.03410816192627,12.646901607513428,17.42680072784424,3.0799999999999783
10.124063491821289,12.475168704986572,17.598533630371094,3.089999999999978
10.005486011505127,11.506104469299316,17.594444751739502,3.099999999999978
10.017752647399902,11.452949047088623,17.627155780792236,3.1099999999999777
10.017752647399902,11.457037925720215,17.627155780792236,3.1199999999999775
10.025930404663086,12.229835987091064,17.618978023529053,3.1299999999999772
10.030019283294678,12.58556842803955,17.643511295318604,3.139999999999977
10.025930404663086,12.156236171722412,17.61080026626587,3.149999999999977
10.030019283294678,12.090814113616943,17.753911018371582,3.1599999999999766
10.025930404663086,12.103080749511719,17.602622509002686,3.1699999999999764
10.030019283294678,12.078547477722168,17.63533353805542,3.179999999999976
10.37757396697998,12.17259168624878,17.61488914489746,3.189999999999976
10.258996486663818,12.24210262298584,17.618978023529053,3.1999999999999758
10.487973690032959,12.233924865722656,18.056488037109375,3.2099999999999755
10.005486011505127,11.465215682983398,17.618978023529053,3.2199999999999753
10.508418083190918,11.461126804351807,17.991065979003906,3.229999999999975
10.438907146453857,11.530637741088867,17.627155780792236,3.239999999999975
10.459351539611816,11.996769905090332,17.618978023529053,3.2499999999999747
10.451173782348633,12.507879734039307,17.606711387634277,3.2599999999999745
10.455262660980225,12.646901607513428,17.594444751739502,3.2699999999999743
10.467529296875,11.870014667510986,17.488133907318115,3.279999999999974
10.451173782348633,11.927258968353271,17.623066902160645,3.289999999999974
10.451173782348633,11.775970458984375,17.631244659423828,3.2999999999999736
10.434818267822266,12.405657768249512,17.631244659423828,3.3099999999999734
10.459351539611816,12.871789932250977,17.623066902160645,3.319999999999973
10.348951816558838,13.362455368041992,17.631244659423828,3.329999999999973
10.44299602508545,13.485121726989746,17.86022186279297,3.3399999999999728
10.455262660980225,13.485121726989746,17.627155780792236,3.3499999999999726
10.44299602508545,13.117122650146484,17.63533353805542,3.3599999999999723
10.455262660980225,13.133478164672852,17.598533630371094,3.369999999999972
10.459351539611816,13.113033771514893,17.618978023529053,3.379999999999972
