Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
0.552818775177002;470;;;;;;;
0.5612103939056396;466;;;;;;;
0.5704736709594727;474;;;;;;;
0.5805783271789551;454;;;;;;;
0.5941553115844727;474;;;;;;;
0.602175235748291;474;;;;;;;
0.614274263381958;478;;;;;;;
0.6226582527160645;476;;;;;;;
0.6308193206787109;464;;;;;;;
0.6431121826171875;454;;;;;;;
0.6513302326202393;458;;;;;;;
0.6633241176605225;462;;;;;;;
0.671811580657959;462;;;;;;;
0.6842985153198242;456;;;;;;;
0.6923544406890869;432;;;;;;;
0.704350471496582;420;;;;;;;
0.7124238014221191;420;;;;;;;
0.7250618934631348;396;;;;;;;
0.7335600852966309;390;;;;;;;
0.7388348579406738;364;;;;;;;
0.7534947395324707;334;;;;;;;
0.7597248554229736;326;;;;;;;
0.7739784717559814;316;;;;;;;
0.7824180126190186;292;;;;;;;
0.7944459915161133;282;;;;;;;
0.8026673793792725;262;;;;;;;
0.8149454593658447;252;;;;;;;
0.8233397006988525;224;;;;;;;
0.8356549739837646;218;;;;;;;
0.8438398838043213;198;;;;;;;
0.8560791015625;182;;;;;;;
0.8643481731414795;174;;;;;;;
0.8724033832550049;158;;;;;;;
0.884282112121582;148;;;;;;;
0.8933415412902832;134;;;;;;;
0.9046809673309326;122;;;;;;;
0.9132506847381592;114;;;;;;;
0.9214529991149902;98;;;;;;;
0.9339101314544678;90;;;;;;;
0.9421889781951904;84;;;;;;;
0.9545140266418457;78;;;;;;;
0.9626479148864746;74;;;;;;;
0.9750797748565674;68;;;;;;;
0.9830582141876221;58;;;;;;;
0.9952723979949951;56;;;;;;;
1.0034494400024414;58;;;;;;;
1.015775442123413;52;;;;;;;
1.0238022804260254;60;;;;;;;
1.0364232063293457;62;;;;;;;
1.044454574584961;60;;;;;;;
1.044454574584961;66;;;;;;;
1.0650746822357178;70;;;;;;;
1.0733182430267334;70;;;;;;;
1.0854594707489014;74;;;;;;;
1.0938549041748047;74;;;;;;;
1.1056921482086182;84;;;;;;;
1.1138274669647217;98;;;;;;;
1.1264448165893555;104;;;;;;;
1.134627342224121;106;;;;;;;
1.147186040878296;122;;;;;;;
1.1550517082214355;130;;;;;;;
1.1671061515808105;140;;;;;;;
1.1744000911712646;158;;;;;;;
1.1879761219024658;170;;;;;;;
1.196054458618164;176;;;;;;;
1.2083461284637451;194;;;;;;;
1.2163457870483398;212;;;;;;;
1.2247910499572754;230;;;;;;;
1.2370562553405762;238;;;;;;;
1.2452325820922852;256;;;;;;;
1.257310390472412;284;;;;;;;
1.2656984329223633;290;;;;;;;
1.2779757976531982;304;;;;;;;
1.2861506938934326;322;;;;;;;
1.2982831001281738;330;;;;;;;
1.3059782981872559;340;;;;;;;
1.3189263343811035;368;;;;;;;
1.326894760131836;382;;;;;;;
1.3392467498779297;400;;;;;;;
1.3480465412139893;406;;;;;;;
1.3558292388916016;404;;;;;;;
1.368093729019165;444;;;;;;;
1.3762707710266113;442;;;;;;;
1.388542652130127;454;;;;;;;
1.3966114521026611;462;;;;;;;
1.4092621803283691;450;;;;;;;
1.4171817302703857;464;;;;;;;
1.4293584823608398;476;;;;;;;
1.4376640319824219;470;;;;;;;
1.4499859809875488;466;;;;;;;
1.4582152366638184;474;;;;;;;
1.4658808708190918;466;;;;;;;
1.4784574508666992;454;;;;;;;
1.4867675304412842;454;;;;;;;
1.4992055892944336;442;;;;;;;
1.5072300434112549;422;;;;;;;
1.5194251537322998;418;;;;;;;
1.5279572010040283;380;;;;;;;
1.5401031970977783;376;;;;;;;
1.5487596988677979;370;;;;;;;
1.5569820404052734;354;;;;;;;
1.5569820404052734;334;;;;;;;
1.5770564079284668;322;;;;;;;
1.589045763015747;292;;;;;;;
1.5973658561706543;294;;;;;;;
1.6096415519714355;276;;;;;;;
1.6177184581756592;268;;;;;;;
1.6295347213745117;252;;;;;;;
1.6383557319641113;238;;;;;;;
1.650726318359375;218;;;;;;;
1.6588921546936035;200;;;;;;;
1.6710329055786133;190;;;;;;;
1.6794114112854004;174;;;;;;;
1.6878759860992432;164;;;;;;;
1.6980440616607666;152;;;;;;;
1.708378553390503;148;;;;;;;
1.7207071781158447;130;;;;;;;
1.7286927700042725;118;;;;;;;
1.74080491065979;114;;;;;;;
1.7489473819732666;102;;;;;;;
1.7569825649261475;96;;;;;;;
1.7689790725708008;88;;;;;;;
1.7783973217010498;80;;;;;;;
1.7897686958312988;80;;;;;;;
1.7975871562957764;74;;;;;;;
1.8104169368743896;74;;;;;;;
1.8184292316436768;72;;;;;;;
1.829665184020996;72;;;;;;;
1.839085340499878;64;;;;;;;
1.8471720218658447;68;;;;;;;
1.858001470565796;78;;;;;;;
1.8676714897155762;70;;;;;;;
1.8801853656768799;74;;;;;;;
1.8882701396942139;74;;;;;;;
1.900435209274292;80;;;;;;;
1.9090430736541748;90;;;;;;;
1.9208548069000244;92;;;;;;;
1.9266245365142822;108;;;;;;;
1.9378423690795898;110;;;;;;;
1.9498333930969238;120;;;;;;;
1.9619755744934082;128;;;;;;;
1.9702014923095703;142;;;;;;;
1.982483148574829;144;;;;;;;
1.990762710571289;160;;;;;;;
2.0029447078704834;180;;;;;;;
2.011669874191284;186;;;;;;;
2.0192346572875977;210;;;;;;;
2.0314223766326904;216;;;;;;;
2.039689779281616;224;;;;;;;
2.0520942211151123;236;;;;;;;
2.0604498386383057;260;;;;;;;
2.0653107166290283;274;;;;;;;
2.0811212062835693;294;;;;;;;
2.093052864074707;300;;;;;;;
2.1012706756591797;326;;;;;;;
2.113633871078491;324;;;;;;;
2.1213016510009766;334;;;;;;;
2.1339571475982666;344;;;;;;;
2.142010450363159;372;;;;;;;
2.150217056274414;380;;;;;;;
2.16249942779541;394;;;;;;;
2.170729875564575;402;;;;;;;
2.1830837726593018;404;;;;;;;
2.1913840770721436;414;;;;;;;
2.2037339210510254;434;;;;;;;
2.211686134338379;444;;;;;;;
2.224097967147827;444;;;;;;;
2.232349395751953;436;;;;;;;
2.2448036670684814;456;;;;;;;
2.25282883644104;452;;;;;;;
2.261014938354492;446;;;;;;;
2.273437738418579;446;;;;;;;
2.2815046310424805;434;;;;;;;
2.2937440872192383;426;;;;;;;
2.3018648624420166;416;;;;;;;
2.314258337020874;412;;;;;;;
2.3221054077148438;400;;;;;;;
2.3346974849700928;390;;;;;;;
2.3429276943206787;378;;;;;;;
2.3507304191589355;362;;;;;;;
2.3628599643707275;354;;;;;;;
2.3712973594665527;338;;;;;;;
2.3840572834014893;326;;;;;;;
2.3908004760742188;306;;;;;;;
2.4047505855560303;290;;;;;;;
2.412745237350464;286;;;;;;;
2.422714948654175;274;;;;;;;
2.433022975921631;254;;;;;;;
2.444892406463623;246;;;;;;;
2.4532976150512695;232;;;;;;;
2.465818166732788;224;;;;;;;
2.4741010665893555;206;;;;;;;
2.4821910858154297;194;;;;;;;
2.494473457336426;182;;;;;;;
2.5024163722991943;166;;;;;;;
2.514975070953369;152;;;;;;;
2.5229647159576416;144;;;;;;;
2.535398483276367;134;;;;;;;
2.5436432361602783;128;;;;;;;
2.5561249256134033;118;;;;;;;
2.5643115043640137;114;;;;;;;
2.5763497352600098;106;;;;;;;
2.580623149871826;96;;;;;;;
2.580623149871826;96;;;;;;;
2.605097532272339;92;;;;;;;
2.613243579864502;86;;;;;;;
2.6212477684020996;86;;;;;;;
2.6337404251098633;82;;;;;;;
2.6460955142974854;82;;;;;;;
2.653780460357666;76;;;;;;;
2.6624338626861572;72;;;;;;;
2.6746814250946045;82;;;;;;;
2.6829020977020264;82;;;;;;;
2.694863796234131;86;;;;;;;
2.7033801078796387;96;;;;;;;
2.715823173522949;98;;;;;;;
2.72383975982666;90;;;;;;;
2.7361252307891846;108;;;;;;;
2.7438838481903076;114;;;;;;;
2.75744366645813;122;;;;;;;
2.7641828060150146;124;;;;;;;
2.773606061935425;140;;;;;;;
2.785057783126831;144;;;;;;;
2.797656536102295;158;;;;;;;
2.805302143096924;168;;;;;;;
2.8178961277008057;188;;;;;;;
2.826509714126587;198;;;;;;;
2.8338730335235596;208;;;;;;;
2.8470571041107178;224;;;;;;;
2.854896068572998;238;;;;;;;
2.86716890335083;256;;;;;;;
2.8753809928894043;254;;;;;;;
2.887641191482544;282;;;;;;;
2.8958513736724854;292;;;;;;;
2.90813946723938;310;;;;;;;
2.9163568019866943;316;;;;;;;
2.9287452697753906;326;;;;;;;
2.936610460281372;344;;;;;;;
2.949174404144287;356;;;;;;;
2.95704984664917;358;;;;;;;
2.9695355892181396;376;;;;;;;
2.9777839183807373;388;;;;;;;
2.9859437942504883;398;;;;;;;
2.9970645904541016;402;;;;;;;
3.005296230316162;414;;;;;;;
3.0174214839935303;408;;;;;;;
3.0257327556610107;422;;;;;;;
3.038424015045166;428;;;;;;;
3.0464277267456055;432;;;;;;;
3.0596885681152344;426;;;;;;;
3.0679304599761963;434;;;;;;;
3.0762205123901367;420;;;;;;;
3.0883889198303223;432;;;;;;;
3.096275806427002;420;;;;;;;
3.108818292617798;414;;;;;;;
3.1165714263916016;400;;;;;;;
3.129551649093628;388;;;;;;;
3.137132406234741;388;;;;;;;
3.1495540142059326;380;;;;;;;
3.157752275466919;362;;;;;;;
3.1700470447540283;356;;;;;;;
3.178050994873047;338;;;;;;;
3.1860220432281494;330;;;;;;;
3.1979403495788574;316;;;;;;;
3.2061939239501953;306;;;;;;;
3.21940279006958;288;;;;;;;
3.2277064323425293;284;;;;;;;
3.2401907444000244;266;;;;;;;
3.2479336261749268;260;;;;;;;
3.259852647781372;238;;;;;;;
3.268578290939331;224;;;;;;;
3.281024694442749;214;;;;;;;
3.289159059524536;202;;;;;;;
3.2973976135253906;186;;;;;;;
3.3095991611480713;170;;;;;;;
3.3159775733947754;170;;;;;;;
3.3300318717956543;160;;;;;;;
3.3382482528686523;146;;;;;;;
3.350322961807251;140;;;;;;;
3.3590424060821533;128;;;;;;;
3.370945930480957;128;;;;;;;
3.3791868686676025;114;;;;;;;
3.391456365585327;112;;;;;;;
3.399486541748047;108;;;;;;;
3.407822847366333;98;;;;;;;
3.4204933643341064;104;;;;;;;
3.428535223007202;92;;;;;;;
3.4407246112823486;94;;;;;;;
3.4485819339752197;88;;;;;;;
3.460965633392334;90;;;;;;;
3.469115734100342;90;;;;;;;
3.477445125579834;92;;;;;;;
3.4897701740264893;90;;;;;;;
3.497786283493042;96;;;;;;;
3.5104501247406006;98;;;;;;;
3.5188820362091064;106;;;;;;;
3.530336618423462;102;;;;;;;
3.5429189205169678;108;;;;;;;
3.550652503967285;118;;;;;;;
3.5585012435913086;122;;;;;;;
3.5716631412506104;132;;;;;;;
3.579946517944336;142;;;;;;;
3.5884015560150146;146;;;;;;;
3.5884015560150146;156;;;;;;;
3.612586498260498;166;;;;;;;
3.620851993560791;178;;;;;;;
3.633151054382324;190;;;;;;;
3.6413495540618896;208;;;;;;;
3.6541082859039307;218;;;;;;;
3.661579132080078;218;;;;;;;
3.6700942516326904;238;;;;;;;
3.682281732559204;252;;;;;;;
3.690115213394165;262;;;;;;;
3.702113389968872;276;;;;;;;
3.7101147174835205;294;;;;;;;
3.7221148014068604;306;;;;;;;
3.730116844177246;312;;;;;;;
3.7416980266571045;320;;;;;;;
3.750248908996582;334;;;;;;;
3.7620723247528076;336;;;;;;;
3.7700936794281006;354;;;;;;;
3.783226251602173;356;;;;;;;
3.792795181274414;380;;;;;;;
3.805330276489258;382;;;;;;;
3.8133108615875244;376;;;;;;;
3.8210067749023438;394;;;;;;;
3.833587646484375;402;;;;;;;
3.8416576385498047;404;;;;;;;
3.8543379306793213;406;;;;;;;
3.862267017364502;396;;;;;;;
3.8747575283050537;414;;;;;;;
3.8836710453033447;410;;;;;;;
3.8952503204345703;418;;;;;;;
3.9035580158233643;400;;;;;;;
3.9157156944274902;410;;;;;;;
3.9239261150360107;382;;;;;;;
3.9322681427001953;388;;;;;;;
3.944425344467163;378;;;;;;;
3.952468156814575;360;;;;;;;
3.964649200439453;354;;;;;;;
3.9731500148773193;344;;;;;;;
3.9849748611450195;332;;;;;;;
3.993361711502075;334;;;;;;;
4.005834102630615;312;;;;;;;
4.014020681381226;312;;;;;;;
4.022459506988525;292;;;;;;;
4.034867763519287;276;;;;;;;
4.043027400970459;270;;;;;;;
4.054999351501465;268;;;;;;;
4.063511610031128;250;;;;;;;
4.071560382843018;240;;;;;;;
4.083447456359863;226;;;;;;;
4.095751047134399;216;;;;;;;
4.10372257232666;200;;;;;;;
4.116186141967773;198;;;;;;;
4.124628305435181;184;;;;;;;
4.137049913406372;172;;;;;;;
4.144682884216309;162;;;;;;;
4.157327651977539;152;;;;;;;
4.165006399154663;144;;;;;;;
4.173278093338013;130;;;;;;;
4.185327768325806;126;;;;;;;
4.1940014362335205;122;;;;;;;
4.204366683959961;120;;;;;;;
4.212644815444946;112;;;;;;;
4.227015018463135;106;;;;;;;
4.233124732971191;96;;;;;;;
4.247749328613281;104;;;;;;;
4.255673170089722;102;;;;;;;
4.264258146286011;98;;;;;;;
4.27603006362915;96;;;;;;;
4.283944129943848;96;;;;;;;
4.296188592910767;98;;;;;;;
4.304842710494995;102;;;;;;;
4.317215442657471;104;;;;;;;
4.3254008293151855;110;;;;;;;
4.337614059448242;116;;;;;;;
4.345854997634888;116;;;;;;;
4.358033657073975;120;;;;;;;
4.366005897521973;130;;;;;;;
4.378705263137817;134;;;;;;;
4.386667251586914;142;;;;;;;
4.399034023284912;154;;;;;;;
4.407245635986328;158;;;;;;;
4.415558099746704;164;;;;;;;
4.427947521209717;174;;;;;;;
4.435996770858765;192;;;;;;;
4.447701692581177;198;;;;;;;
4.45617938041687;216;;;;;;;
4.4663591384887695;216;;;;;;;
4.476196765899658;232;;;;;;;
4.488621950149536;242;;;;;;;
4.497216463088989;258;;;;;;;
4.509288311004639;264;;;;;;;
4.5178163051605225;280;;;;;;;
4.529873847961426;288;;;;;;;
4.537865400314331;304;;;;;;;
4.550564289093018;306;;;;;;;
4.558601140975952;320;;;;;;;
4.566767454147339;332;;;;;;;
4.579265832901001;334;;;;;;;
4.587293863296509;346;;;;;;;
4.591981410980225;360;;;;;;;
4.6079370975494385;360;;;;;;;
4.614570617675781;376;;;;;;;
4.628204822540283;362;;;;;;;
4.640478849411011;374;;;;;;;
4.649032354354858;384;;;;;;;
4.660974979400635;398;;;;;;;
4.669244289398193;392;;;;;;;
4.677271842956543;394;;;;;;;
4.6899573802948;380;;;;;;;
4.698131799697876;398;;;;;;;
4.710247755050659;386;;;;;;;
4.718539714813232;388;;;;;;;
4.73082971572876;378;;;;;;;
4.73882532119751;366;;;;;;;
4.750830411911011;370;;;;;;;
4.759128570556641;362;;;;;;;
4.767874717712402;350;;;;;;;
4.779670715332031;334;;;;;;;
4.789475917816162;334;;;;;;;
4.800216913223267;324;;;;;;;
4.806309700012207;318;;;;;;;
4.819166660308838;316;;;;;;;
4.8293681144714355;300;;;;;;;
4.83997368812561;292;;;;;;;
4.8460493087768555;280;;;;;;;
4.861843585968018;258;;;;;;;
4.870121240615845;254;;;;;;;
4.878026247024536;246;;;;;;;
4.890049934387207;236;;;;;;;
4.898456811904907;228;;;;;;;
4.910687446594238;214;;;;;;;
4.918893337249756;198;;;;;;;
4.930902481079102;188;;;;;;;
4.939424514770508;172;;;;;;;
4.951431751251221;178;;;;;;;
4.959659576416016;162;;;;;;;
4.972442626953125;158;;;;;;;
4.981531143188477;148;;;;;;;
4.992588758468628;144;;;;;;;
5.000651836395264;134;;;;;;;
5.012943267822266;126;;;;;;;
5.020576000213623;124;;;;;;;
5.029330015182495;120;;;;;;;
5.0420918464660645;116;;;;;;;
5.050285816192627;118;;;;;;;
5.062562942504883;110;;;;;;;
5.070857524871826;106;;;;;;;
5.083000898361206;106;;;;;;;
5.091288328170776;114;;;;;;;
5.103414535522461;108;;;;;;;
5.111727237701416;112;;;;;;;
5.1201171875;112;;;;;;;
5.1201171875;114;;;;;;;
5.13997745513916;114;;;;;;;
5.1526970863342285;124;;;;;;;
5.161010503768921;124;;;;;;;
5.173203706741333;130;;;;;;;
5.181354761123657;136;;;;;;;
5.193411111831665;146;;;;;;;
5.201845169067383;148;;;;;;;
5.213932037353516;156;;;;;;;
5.2223124504089355;164;;;;;;;
5.234506607055664;176;;;;;;;
5.242779493331909;182;;;;;;;
5.251083850860596;190;;;;;;;
5.263261795043945;204;;;;;;;
5.271352767944336;202;;;;;;;
5.283591032028198;218;;;;;;;
5.290968656539917;238;;;;;;;
5.303579568862915;244;;;;;;;
5.312435865402222;256;;;;;;;
5.324337482452393;270;;;;;;;
5.33255934715271;276;;;;;;;
5.34470796585083;288;;;;;;;
5.353821039199829;300;;;;;;;
5.365824460983276;300;;;;;;;
5.373876571655273;320;;;;;;;
5.386211156845093;324;;;;;;;
5.3946614265441895;336;;;;;;;
5.401843786239624;346;;;;;;;
5.414799213409424;346;;;;;;;
5.423016786575317;360;;;;;;;
5.435875415802002;358;;;;;;;
5.444095134735107;358;;;;;;;
5.455746412277222;368;;;;;;;
5.463984489440918;372;;;;;;;
5.476237058639526;378;;;;;;;
5.484090805053711;376;;;;;;;
5.496976375579834;378;;;;;;;
5.501467704772949;382;;;;;;;
5.512643337249756;376;;;;;;;
5.521434545516968;378;;;;;;;
5.53348183631897;354;;;;;;;
5.545912981033325;354;;;;;;;
5.5538671016693115;360;;;;;;;
5.56642746925354;358;;;;;;;
5.574572563171387;352;;;;;;;
5.586843252182007;348;;;;;;;
5.594897985458374;326;;;;;;;
5.602989673614502;336;;;;;;;
5.61550235748291;320;;;;;;;
5.623764753341675;312;;;;;;;
5.628384113311768;302;;;;;;;
5.644207239151001;294;;;;;;;
5.656446218490601;282;;;;;;;
5.664706468582153;266;;;;;;;
5.677032470703125;258;;;;;;;
5.685305595397949;254;;;;;;;
5.693440198898315;240;;;;;;;
5.705664396286011;230;;;;;;;
5.714559078216553;218;;;;;;;
5.725794553756714;212;;;;;;;
5.7376930713653564;200;;;;;;;
5.746380805969238;186;;;;;;;
5.754572868347168;182;;;;;;;
5.766502380371094;170;;;;;;;
5.774996042251587;168;;;;;;;
5.7872302532196045;158;;;;;;;
5.795734405517578;152;;;;;;;
5.806222677230835;144;;;;;;;
5.814744710922241;138;;;;;;;
5.828468322753906;122;;;;;;;
5.836830139160156;116;;;;;;;
5.848978042602539;120;;;;;;;
5.857319355010986;122;;;;;;;
5.8694586753845215;118;;;;;;;
5.877671241760254;120;;;;;;;
5.885848760604858;116;;;;;;;
5.89777398109436;114;;;;;;;
5.907042026519775;118;;;;;;;
5.9186110496521;114;;;;;;;
5.926555156707764;118;;;;;;;
5.9390764236450195;118;;;;;;;
5.945366621017456;120;;;;;;;
5.956926107406616;130;;;;;;;
5.9677629470825195;134;;;;;;;
5.9800310134887695;136;;;;;;;
5.985346555709839;130;;;;;;;
6.000302076339722;144;;;;;;;
6.00838565826416;152;;;;;;;
6.014511823654175;158;;;;;;;
6.0290186405181885;168;;;;;;;
6.0348780155181885;176;;;;;;;
6.048879861831665;182;;;;;;;
6.056192874908447;194;;;;;;;
6.070188999176025;198;;;;;;;
6.076271057128906;208;;;;;;;
6.090149879455566;218;;;;;;;
6.099176406860352;232;;;;;;;
6.110518455505371;238;;;;;;;
6.116101980209351;248;;;;;;;
6.131370544433594;250;;;;;;;
6.139070272445679;270;;;;;;;
6.1462860107421875;290;;;;;;;
6.160259962081909;286;;;;;;;
6.168044567108154;302;;;;;;;
6.180768251419067;302;;;;;;;
6.189037322998047;316;;;;;;;
6.201537370681763;316;;;;;;;
6.209532976150513;336;;;;;;;
6.221701622009277;330;;;;;;;
6.22961163520813;344;;;;;;;
6.242143869400024;344;;;;;;;
6.250397205352783;358;;;;;;;
6.262763500213623;356;;;;;;;
6.271180629730225;358;;;;;;;
6.283203840255737;358;;;;;;;
6.2913877964019775;366;;;;;;;
6.299590349197388;368;;;;;;;
6.311753273010254;360;;;;;;;
6.316242218017578;366;;;;;;;
6.332016944885254;362;;;;;;;
6.3404881954193115;358;;;;;;;
6.352747201919556;358;;;;;;;
6.3609843254089355;348;;;;;;;
6.3733649253845215;354;;;;;;;
6.38133692741394;344;;;;;;;
6.3895862102508545;342;;;;;;;
6.401912450790405;330;;;;;;;
6.410130739212036;324;;;;;;;
6.422784328460693;322;;;;;;;
6.42706561088562;312;;;;;;;
6.442858695983887;298;;;;;;;
6.451088190078735;280;;;;;;;
6.463337659835815;286;;;;;;;
6.471558570861816;282;;;;;;;
6.483857154846191;270;;;;;;;
6.4920361042022705;260;;;;;;;
6.502622604370117;250;;;;;;;
6.508995771408081;238;;;;;;;
6.520528078079224;226;;;;;;;
6.5328209400177;218;;;;;;;
6.540514230728149;198;;;;;;;
6.552413463592529;200;;;;;;;
6.56046462059021;196;;;;;;;
6.573997735977173;184;;;;;;;
6.582205057144165;174;;;;;;;
6.594424247741699;168;;;;;;;
6.602643966674805;160;;;;;;;
6.614819526672363;140;;;;;;;
6.622853517532349;152;;;;;;;
6.63524317741394;148;;;;;;;
6.63524317741394;142;;;;;;;
6.651059627532959;134;;;;;;;
6.662530422210693;130;;;;;;;
6.672093629837036;128;;;;;;;
6.683873653411865;126;;;;;;;
6.692525863647461;122;;;;;;;
6.705044269561768;128;;;;;;;
6.71288537979126;126;;;;;;;
6.724910259246826;124;;;;;;;
6.7336647510528564;126;;;;;;;
6.745623826980591;122;;;;;;;
6.7541844844818115;124;;;;;;;
6.766435861587524;134;;;;;;;
6.774659633636475;134;;;;;;;
6.782594919204712;138;;;;;;;
6.795101642608643;138;;;;;;;
6.803116321563721;150;;;;;;;
6.815311670303345;152;;;;;;;
6.823095321655273;162;;;;;;;
6.835869312286377;164;;;;;;;
6.843943119049072;180;;;;;;;
6.856541872024536;178;;;;;;;
6.864521265029907;186;;;;;;;
6.877060413360596;190;;;;;;;
6.885194778442383;208;;;;;;;
6.897491455078125;212;;;;;;;
6.905769109725952;222;;;;;;;
6.918014764785767;234;;;;;;;
6.926160573959351;244;;;;;;;
6.936944961547852;242;;;;;;;
6.9446752071380615;266;;;;;;;
6.95295262336731;272;;;;;;;
6.965290069580078;278;;;;;;;
6.973564624786377;290;;;;;;;
6.987379312515259;296;;;;;;;
6.995837688446045;306;;;;;;;
7.0080883502960205;306;;;;;;;
7.016310930252075;318;;;;;;;
7.028219223022461;310;;;;;;;
7.036815166473389;328;;;;;;;
7.048837661743164;338;;;;;;;
7.055704832077026;344;;;;;;;
7.069451808929443;344;;;;;;;
7.077545881271362;352;;;;;;;
7.090031862258911;352;;;;;;;
7.09822678565979;360;;;;;;;
7.106733322143555;350;;;;;;;
7.11542820930481;356;;;;;;;
7.126817464828491;358;;;;;;;
7.139148950576782;358;;;;;;;
7.146720886230469;344;;;;;;;
7.159641981124878;354;;;;;;;
7.167821407318115;340;;;;;;;
7.180145502090454;344;;;;;;;
7.188323259353638;336;;;;;;;
7.196500301361084;332;;;;;;;
7.208805322647095;320;;;;;;;
7.215601921081543;322;;;;;;;
7.22772216796875;316;;;;;;;
7.237283706665039;308;;;;;;;
7.249534368515015;304;;;;;;;
7.258070468902588;302;;;;;;;
7.267462491989136;272;;;;;;;
7.275542259216309;280;;;;;;;
7.290163516998291;268;;;;;;;
7.298907279968262;262;;;;;;;
7.30724024772644;248;;;;;;;
7.3193886280059814;252;;;;;;;
7.32777738571167;232;;;;;;;
7.339669704437256;230;;;;;;;
7.348103046417236;214;;;;;;;
7.360430002212524;208;;;;;;;
7.368568181991577;198;;;;;;;
7.38037633895874;184;;;;;;;
7.389020204544067;184;;;;;;;
7.401349782943726;174;;;;;;;
7.409525394439697;172;;;;;;;
7.42178201675415;164;;;;;;;
7.4299468994140625;146;;;;;;;
7.438439846038818;152;;;;;;;
7.450162887573242;146;;;;;;;
7.458940505981445;144;;;;;;;
7.469974994659424;140;;;;;;;
7.4780097007751465;136;;;;;;;
7.491436243057251;134;;;;;;;
7.4996418952941895;128;;;;;;;
7.508439540863037;130;;;;;;;
7.5204596519470215;128;;;;;;;
7.532156467437744;132;;;;;;;
7.540705442428589;128;;;;;;;
7.552656888961792;130;;;;;;;
7.559003829956055;128;;;;;;;
7.5736377239227295;136;;;;;;;
7.581252098083496;138;;;;;;;
7.589492082595825;146;;;;;;;
7.601715564727783;144;;;;;;;
7.6066508293151855;150;;;;;;;
7.620065450668335;154;;;;;;;
7.6301984786987305;158;;;;;;;
7.642584562301636;170;;;;;;;
7.649884462356567;182;;;;;;;
7.662688493728638;180;;;;;;;
7.670612812042236;186;;;;;;;
7.6828436851501465;194;;;;;;;
7.690843343734741;204;;;;;;;
7.702842950820923;210;;;;;;;
7.710946321487427;220;;;;;;;
7.718961000442505;226;;;;;;;
7.730958700180054;222;;;;;;;
7.740712642669678;254;;;;;;;
7.751152276992798;258;;;;;;;
7.761208534240723;258;;;;;;;
7.771479368209839;274;;;;;;;
7.779479026794434;288;;;;;;;
7.794021129608154;286;;;;;;;
7.799700736999512;302;;;;;;;
7.812156438827515;286;;;;;;;
7.82132363319397;312;;;;;;;
7.832484722137451;302;;;;;;;
7.840502023696899;326;;;;;;;
7.855777740478516;330;;;;;;;
7.861363410949707;330;;;;;;;
7.8696911334991455;334;;;;;;;
7.88437819480896;344;;;;;;;
7.892879486083984;322;;;;;;;
7.905151605606079;350;;;;;;;
7.913077354431152;346;;;;;;;
7.92570686340332;348;;;;;;;
7.933846712112427;346;;;;;;;
7.946040153503418;348;;;;;;;
7.954090356826782;342;;;;;;;
7.966143369674683;332;;;;;;;
7.974610328674316;340;;;;;;;
7.987036466598511;338;;;;;;;
7.993529796600342;334;;;;;;;
