Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
7.918625354766846;174;;;;;;;
7.93109917640686;174;;;;;;;
7.9388415813446045;172;;;;;;;
7.95072865486145;168;;;;;;;
7.959752559661865;162;;;;;;;
7.9716150760650635;164;;;;;;;
7.97965669631958;160;;;;;;;
7.992220401763916;162;;;;;;;
8.000141620635986;162;;;;;;;
8.012572050094604;164;;;;;;;
8.021012306213379;162;;;;;;;
8.03322434425354;162;;;;;;;
8.041468858718872;160;;;;;;;
8.049482107162476;166;;;;;;;
8.061532974243164;164;;;;;;;
8.070251941680908;168;;;;;;;
8.082500219345093;178;;;;;;;
8.090963363647461;182;;;;;;;
8.102461814880371;182;;;;;;;
8.107581615447998;182;;;;;;;
8.123430252075195;188;;;;;;;
8.131574153900146;192;;;;;;;
8.143656969070435;198;;;;;;;
8.151729822158813;208;;;;;;;
8.160050630569458;216;;;;;;;
8.172290563583374;220;;;;;;;
8.180763959884644;220;;;;;;;
8.192587852478027;230;;;;;;;
8.201611995697021;238;;;;;;;
8.209657907485962;242;;;;;;;
8.22171926498413;236;;;;;;;
8.234617233276367;248;;;;;;;
8.241833448410034;262;;;;;;;
8.254292488098145;268;;;;;;;
8.262659311294556;272;;;;;;;
8.27533221244812;282;;;;;;;
8.27931261062622;282;;;;;;;
8.295441389083862;294;;;;;;;
8.303702354431152;294;;;;;;;
8.315893650054932;294;;;;;;;
8.324038743972778;300;;;;;;;
8.332305669784546;310;;;;;;;
8.344596862792969;300;;;;;;;
8.35279393196106;310;;;;;;;
8.3648521900177;312;;;;;;;
8.373175621032715;316;;;;;;;
8.385339498519897;312;;;;;;;
8.393408060073853;308;;;;;;;
8.405838251113892;320;;;;;;;
8.414072751998901;320;;;;;;;
8.426901817321777;312;;;;;;;
8.432753562927246;312;;;;;;;
8.44284176826477;310;;;;;;;
8.455308437347412;300;;;;;;;
8.463550329208374;306;;;;;;;
8.475189685821533;310;;;;;;;
8.483642578125;302;;;;;;;
8.495824098587036;300;;;;;;;
8.5041184425354;290;;;;;;;
8.516366958618164;290;;;;;;;
8.52438735961914;280;;;;;;;
8.536726236343384;284;;;;;;;
8.545180797576904;264;;;;;;;
8.557228326797485;270;;;;;;;
8.565715074539185;262;;;;;;;
8.578027963638306;258;;;;;;;
8.586193323135376;254;;;;;;;
8.594556331634521;252;;;;;;;
8.606696128845215;236;;;;;;;
8.614886045455933;228;;;;;;;
8.627293825149536;230;;;;;;;
8.635396480560303;220;;;;;;;
8.647573947906494;216;;;;;;;
8.6558518409729;210;;;;;;;
8.668092489242554;204;;;;;;;
8.676460266113281;202;;;;;;;
8.68866753578186;196;;;;;;;
8.696691513061523;196;;;;;;;
8.708523750305176;184;;;;;;;
8.717312812805176;184;;;;;;;
8.725586175918579;180;;;;;;;
8.737934112548828;174;;;;;;;
8.745917558670044;176;;;;;;;
8.758037805557251;176;;;;;;;
8.766248226165771;174;;;;;;;
8.778316974639893;172;;;;;;;
8.78682541847229;164;;;;;;;
8.79884672164917;170;;;;;;;
8.807149171829224;170;;;;;;;
8.81969952583313;168;;;;;;;
8.827890872955322;164;;;;;;;
8.840025901794434;174;;;;;;;
8.848713636398315;168;;;;;;;
8.85673451423645;170;;;;;;;
8.868623733520508;170;;;;;;;
8.87696123123169;174;;;;;;;
8.889414310455322;180;;;;;;;
8.89728856086731;180;;;;;;;
8.90958309173584;180;;;;;;;
8.91776418685913;196;;;;;;;
8.930394172668457;188;;;;;;;
8.930394172668457;200;;;;;;;
8.949297904968262;198;;;;;;;
8.957810878753662;204;;;;;;;
8.971032619476318;210;;;;;;;
8.978902339935303;216;;;;;;;
8.987213611602783;206;;;;;;;
8.999425888061523;228;;;;;;;
9.007901430130005;230;;;;;;;
9.020456552505493;242;;;;;;;
9.026809930801392;240;;;;;;;
9.038609981536865;250;;;;;;;
9.047393798828125;256;;;;;;;
9.060154914855957;262;;;;;;;
9.067225933074951;264;;;;;;;
9.079630851745605;266;;;;;;;
9.087705135345459;266;;;;;;;
9.10241150856018;284;;;;;;;
9.110862016677856;284;;;;;;;
9.12264895439148;296;;;;;;;
9.129106998443604;286;;;;;;;
9.138671398162842;300;;;;;;;
9.150819778442383;300;;;;;;;
9.159449815750122;296;;;;;;;
9.170661211013794;304;;;;;;;
9.180121898651123;306;;;;;;;
9.192426443099976;306;;;;;;;
9.20065188407898;312;;;;;;;
9.212992191314697;304;;;;;;;
9.220948457717896;314;;;;;;;
9.233362436294556;308;;;;;;;
9.241262674331665;298;;;;;;;
9.2535982131958;302;;;;;;;
9.262043476104736;314;;;;;;;
9.270066738128662;298;;;;;;;
9.282367944717407;302;;;;;;;
9.290640592575073;294;;;;;;;
9.303172826766968;300;;;;;;;
9.311218738555908;282;;;;;;;
9.321126699447632;288;;;;;;;
9.331755876541138;280;;;;;;;
9.343864440917969;280;;;;;;;
9.35192584991455;266;;;;;;;
9.364092350006104;272;;;;;;;
9.372419834136963;258;;;;;;;
9.384612560272217;252;;;;;;;
9.392376184463501;258;;;;;;;
9.405332803726196;244;;;;;;;
9.413369417190552;242;;;;;;;
9.421927213668823;240;;;;;;;
9.434067010879517;234;;;;;;;
9.44221019744873;222;;;;;;;
9.446459770202637;216;;;;;;;
9.460967779159546;218;;;;;;;
9.474729537963867;216;;;;;;;
9.483227014541626;206;;;;;;;
9.495352268218994;202;;;;;;;
9.503705978393555;194;;;;;;;
9.51633596420288;194;;;;;;;
9.522133111953735;194;;;;;;;
9.536479234695435;190;;;;;;;
9.544748544692993;182;;;;;;;
9.552881717681885;166;;;;;;;
9.564507484436035;182;;;;;;;
9.573356628417969;176;;;;;;;
9.585581302642822;176;;;;;;;
9.593619108200073;170;;;;;;;
9.605491399765015;174;;;;;;;
9.61427092552185;176;;;;;;;
9.626319169998169;158;;;;;;;
9.634784936904907;174;;;;;;;
9.647613286972046;180;;;;;;;
9.65522813796997;174;;;;;;;
9.66696047782898;178;;;;;;;
9.675668001174927;178;;;;;;;
9.687803506851196;180;;;;;;;
9.696236371994019;178;;;;;;;
9.704470872879028;182;;;;;;;
9.716659545898438;186;;;;;;;
9.7249014377594;190;;;;;;;
9.737181901931763;198;;;;;;;
9.745393991470337;198;;;;;;;
9.757771253585815;198;;;;;;;
9.765584707260132;208;;;;;;;
9.778112411499023;208;;;;;;;
9.786134958267212;204;;;;;;;
9.798304319381714;222;;;;;;;
9.806861877441406;228;;;;;;;
9.819084882736206;228;;;;;;;
9.827379703521729;236;;;;;;;
9.835493803024292;240;;;;;;;
9.847724914550781;250;;;;;;;
9.855942964553833;252;;;;;;;
9.868104457855225;262;;;;;;;
9.876376628875732;258;;;;;;;
9.888758897781372;262;;;;;;;
9.896812438964844;264;;;;;;;
9.908876657485962;278;;;;;;;
9.917368650436401;280;;;;;;;
9.929443836212158;290;;;;;;;
9.937116146087646;282;;;;;;;
9.945504188537598;294;;;;;;;
9.945504188537598;278;;;;;;;
9.970110416412354;294;;;;;;;
9.978009939193726;300;;;;;;;
9.986812829971313;296;;;;;;;
9.999082088470459;302;;;;;;;
10.00568413734436;308;;;;;;;
10.01853322982788;300;;;;;;;
10.028085947036743;296;;;;;;;
10.04013204574585;302;;;;;;;
10.047915697097778;304;;;;;;;
10.056939363479614;294;;;;;;;
10.069013118743896;298;;;;;;;
10.081523656845093;298;;;;;;;
10.088925838470459;294;;;;;;;
10.101497650146484;290;;;;;;;
10.107274293899536;292;;;;;;;
10.122226238250732;276;;;;;;;
10.127814292907715;288;;;;;;;
10.136775255203247;280;;;;;;;
10.151129245758057;274;;;;;;;
10.159050703048706;268;;;;;;;
10.169200420379639;274;;;;;;;
10.179728269577026;262;;;;;;;
10.188814878463745;268;;;;;;;
10.199214935302734;244;;;;;;;
10.212225914001465;256;;;;;;;
10.220460653305054;242;;;;;;;
10.230979919433594;236;;;;;;;
10.24005937576294;232;;;;;;;
10.251609802246094;228;;;;;;;
10.261418104171753;224;;;;;;;
10.272193431854248;220;;;;;;;
10.281821250915527;216;;;;;;;
10.290042877197266;208;;;;;;;
10.301074266433716;204;;;;;;;
10.310634851455688;202;;;;;;;
10.322855234146118;196;;;;;;;
10.331091165542603;198;;;;;;;
10.34363055229187;190;;;;;;;
10.35161805152893;190;;;;;;;
10.363791227340698;188;;;;;;;
10.372039079666138;170;;;;;;;
10.384657144546509;182;;;;;;;
10.391247749328613;182;;;;;;;
10.403295755386353;184;;;;;;;
10.413007259368896;180;;;;;;;
10.420312643051147;182;;;;;;;
10.43282961845398;172;;;;;;;
10.440872430801392;174;;;;;;;
10.452872037887573;178;;;;;;;
10.461936473846436;184;;;;;;;
10.470432758331299;184;;;;;;;
10.481673002243042;184;;;;;;;
10.491516828536987;184;;;;;;;
10.502817869186401;186;;;;;;;
10.51575255393982;190;;;;;;;
10.52366828918457;188;;;;;;;
10.535889148712158;198;;;;;;;
10.544076919555664;194;;;;;;;
10.552333354949951;202;;;;;;;
10.564598083496094;204;;;;;;;
10.572749137878418;212;;;;;;;
10.585187196731567;196;;;;;;;
10.593205451965332;204;;;;;;;
10.606046915054321;218;;;;;;;
10.61368465423584;220;;;;;;;
10.625951528549194;232;;;;;;;
10.633900880813599;234;;;;;;;
10.646419286727905;238;;;;;;;
10.654430150985718;242;;;;;;;
10.666906595230103;234;;;;;;;
10.67541766166687;258;;;;;;;
10.687585592269897;258;;;;;;;
10.695902109146118;260;;;;;;;
10.701815366744995;266;;;;;;;
10.713127613067627;274;;;;;;;
10.720906019210815;272;;;;;;;
10.736603260040283;278;;;;;;;
10.744560241699219;278;;;;;;;
10.757004261016846;282;;;;;;;
10.765246152877808;272;;;;;;;
10.77752685546875;292;;;;;;;
10.785728931427002;292;;;;;;;
10.798416376113892;296;;;;;;;
10.806101322174072;292;;;;;;;
10.81517219543457;298;;;;;;;
10.823375463485718;294;;;;;;;
10.836214303970337;290;;;;;;;
10.844214916229248;298;;;;;;;
10.855091094970703;296;;;;;;;
10.86754560470581;292;;;;;;;
10.875801086425781;304;;;;;;;
10.888105630874634;292;;;;;;;
10.896213054656982;296;;;;;;;
10.908565759658813;290;;;;;;;
10.916648626327515;288;;;;;;;
10.92889404296875;270;;;;;;;
10.937436819076538;282;;;;;;;
10.949460744857788;272;;;;;;;
10.955187559127808;278;;;;;;;
10.970026016235352;268;;;;;;;
10.978263139724731;272;;;;;;;
10.985853433609009;264;;;;;;;
10.998421907424927;250;;;;;;;
11.006473541259766;244;;;;;;;
11.018718719482422;252;;;;;;;
11.027042627334595;246;;;;;;;
11.039674758911133;240;;;;;;;
11.04781174659729;236;;;;;;;
11.060049057006836;234;;;;;;;
11.066112041473389;226;;;;;;;
11.08063268661499;218;;;;;;;
11.088786125183105;222;;;;;;;
11.099230289459229;216;;;;;;;
11.106172561645508;208;;;;;;;
11.120435237884521;204;;;;;;;
11.12680459022522;202;;;;;;;
11.135318279266357;202;;;;;;;
11.149908542633057;194;;;;;;;
11.158583402633667;192;;;;;;;
11.17074179649353;194;;;;;;;
11.1789231300354;190;;;;;;;
11.191358089447021;190;;;;;;;
11.199441194534302;182;;;;;;;
11.209222793579102;186;;;;;;;
11.216257333755493;184;;;;;;;
11.232135772705078;186;;;;;;;
11.2404203414917;188;;;;;;;
11.2526376247406;182;;;;;;;
11.260426759719849;182;;;;;;;
11.2689368724823;188;;;;;;;
11.281075239181519;184;;;;;;;
11.289577722549438;190;;;;;;;
11.30182671546936;172;;;;;;;
11.310263395309448;188;;;;;;;
11.322157859802246;192;;;;;;;
11.330212593078613;190;;;;;;;
11.34268569946289;192;;;;;;;
11.348986148834229;186;;;;;;;
11.360474109649658;204;;;;;;;
11.368525266647339;202;;;;;;;
11.379427194595337;214;;;;;;;
11.391129970550537;214;;;;;;;
11.399421215057373;224;;;;;;;
11.41174030303955;220;;;;;;;
11.420200109481812;222;;;;;;;
11.432682037353516;214;;;;;;;
11.44102954864502;234;;;;;;;
11.453136682510376;236;;;;;;;
11.456904411315918;244;;;;;;;
11.47380542755127;244;;;;;;;
11.48126745223999;244;;;;;;;
11.49353814125061;250;;;;;;;
11.501312494277954;258;;;;;;;
11.514638185501099;254;;;;;;;
11.52214503288269;266;;;;;;;
11.530960083007812;256;;;;;;;
11.543233871459961;266;;;;;;;
11.55127239227295;274;;;;;;;
11.563293218612671;280;;;;;;;
11.57215166091919;278;;;;;;;
11.584182977676392;286;;;;;;;
11.592455387115479;286;;;;;;;
11.604903936386108;290;;;;;;;
11.610856533050537;290;;;;;;;
11.624082088470459;274;;;;;;;
11.63151741027832;282;;;;;;;
11.644101619720459;294;;;;;;;
11.653768062591553;292;;;;;;;
11.664477348327637;296;;;;;;;
11.671669721603394;292;;;;;;;
11.679870128631592;298;;;;;;;
11.69499135017395;286;;;;;;;
11.703010559082031;280;;;;;;;
11.715675115585327;288;;;;;;;
11.723740816116333;292;;;;;;;
11.735738515853882;280;;;;;;;
11.744019031524658;284;;;;;;;
11.756459951400757;272;;;;;;;
11.764347314834595;278;;;;;;;
11.776630878448486;256;;;;;;;
11.785080909729004;266;;;;;;;
11.797445297241211;262;;;;;;;
11.806005477905273;262;;;;;;;
11.813945531845093;252;;;;;;;
11.826258897781372;254;;;;;;;
11.834058046340942;248;;;;;;;
11.84264349937439;246;;;;;;;
11.85466980934143;236;;;;;;;
11.867084980010986;226;;;;;;;
11.875221729278564;230;;;;;;;
11.885282516479492;230;;;;;;;
11.895844459533691;220;;;;;;;
11.907957792282104;222;;;;;;;
11.915867328643799;216;;;;;;;
11.92807412147522;210;;;;;;;
11.936454057693481;212;;;;;;;
11.949028253555298;202;;;;;;;
11.957074403762817;206;;;;;;;
11.96474838256836;198;;;;;;;
11.968439817428589;200;;;;;;;
11.98568344116211;200;;;;;;;
11.997604131698608;192;;;;;;;
12.005673170089722;196;;;;;;;
12.017672777175903;198;;;;;;;
12.0256187915802;182;;;;;;;
12.038934230804443;180;;;;;;;
12.04703974723816;188;;;;;;;
12.059555768966675;190;;;;;;;
12.067538261413574;186;;;;;;;
12.080068588256836;188;;;;;;;
12.0880868434906;190;;;;;;;
12.096403360366821;190;;;;;;;
12.108529329299927;190;;;;;;;
12.116810083389282;192;;;;;;;
12.12886905670166;192;;;;;;;
12.137085676193237;198;;;;;;;
12.149760484695435;196;;;;;;;
12.157958030700684;202;;;;;;;
12.16998028755188;194;;;;;;;
12.178248643875122;208;;;;;;;
12.190404415130615;208;;;;;;;
12.198814153671265;214;;;;;;;
12.211054801940918;220;;;;;;;
12.219298601150513;222;;;;;;;
12.231528520584106;224;;;;;;;
12.239767789840698;230;;;;;;;
12.248095273971558;218;;;;;;;
12.258427381515503;232;;;;;;;
12.26821494102478;242;;;;;;;
12.27864956855774;238;;;;;;;
12.28661584854126;250;;;;;;;
12.30118203163147;248;;;;;;;
12.306803703308105;254;;;;;;;
12.31923222541809;258;;;;;;;
12.329893350601196;266;;;;;;;
12.340309381484985;264;;;;;;;
12.346392631530762;256;;;;;;;
12.36243462562561;266;;;;;;;
12.37054181098938;270;;;;;;;
12.38274335861206;274;;;;;;;
12.391283512115479;274;;;;;;;
12.403725385665894;278;;;;;;;
12.411800622940063;284;;;;;;;
12.419774532318115;280;;;;;;;
12.432247638702393;274;;;;;;;
12.440248727798462;280;;;;;;;
12.45215916633606;286;;;;;;;
12.460041761398315;286;;;;;;;
12.472090482711792;284;;;;;;;
12.481501579284668;284;;;;;;;
12.493467807769775;286;;;;;;;
12.501617193222046;284;;;;;;;
12.51370120048523;280;;;;;;;
12.522338151931763;270;;;;;;;
12.532685279846191;282;;;;;;;
12.541507005691528;272;;;;;;;
12.549046993255615;280;;;;;;;
12.563059568405151;268;;;;;;;
12.569990873336792;270;;;;;;;
12.58379077911377;266;;;;;;;
12.590405702590942;256;;;;;;;
12.603137254714966;262;;;;;;;
12.611153841018677;254;;;;;;;
12.624775648117065;254;;;;;;;
12.632160425186157;252;;;;;;;
12.642240762710571;242;;;;;;;
12.650286197662354;244;;;;;;;
12.665579557418823;240;;;;;;;
12.673907279968262;242;;;;;;;
12.683947324752808;234;;;;;;;
12.692898511886597;216;;;;;;;
12.706651210784912;214;;;;;;;
12.71470332145691;222;;;;;;;
12.720914363861084;222;;;;;;;
12.735618591308594;218;;;;;;;
12.743691205978394;208;;;;;;;
12.755614519119263;214;;;;;;;
12.763747692108154;208;;;;;;;
12.776429176330566;198;;;;;;;
12.784890413284302;200;;;;;;;
12.795424222946167;198;;;;;;;
12.804961204528809;194;;;;;;;
12.817270994186401;198;;;;;;;
12.825523138046265;194;;;;;;;
12.837504386901855;196;;;;;;;
12.845093011856079;190;;;;;;;
12.85267972946167;196;;;;;;;
12.866207599639893;194;;;;;;;
12.874364852905273;190;;;;;;;
12.886772394180298;190;;;;;;;
12.894768238067627;196;;;;;;;
12.907371520996094;198;;;;;;;
12.915416717529297;194;;;;;;;
12.92750859260559;196;;;;;;;
12.936038732528687;182;;;;;;;
12.948163270950317;196;;;;;;;
12.956002712249756;202;;;;;;;
12.968678951263428;204;;;;;;;
12.976907968521118;208;;;;;;;
12.98124885559082;204;;;;;;;
12.997194528579712;212;;;;;;;
13.005552768707275;214;;;;;;;
13.017354488372803;204;;;;;;;
13.025838851928711;216;;;;;;;
13.038439989089966;216;;;;;;;
13.046728610992432;230;;;;;;;
13.058873176574707;232;;;;;;;
13.066906452178955;232;;;;;;;
13.078907012939453;234;;;;;;;
13.08741021156311;236;;;;;;;
13.099881887435913;230;;;;;;;
13.108044624328613;246;;;;;;;
13.120060682296753;252;;;;;;;
13.128540277481079;250;;;;;;;
13.140830278396606;260;;;;;;;
13.148667335510254;258;;;;;;;
13.15668535232544;270;;;;;;;
13.168874740600586;262;;;;;;;
13.17685317993164;268;;;;;;;
13.189043283462524;266;;;;;;;
13.197036504745483;270;;;;;;;
13.209817886352539;260;;;;;;;
13.218661069869995;272;;;;;;;
13.230356216430664;278;;;;;;;
13.235893726348877;282;;;;;;;
13.250944375991821;276;;;;;;;
13.257381677627563;284;;;;;;;
13.27168607711792;282;;;;;;;
13.2798912525177;292;;;;;;;
13.291045188903809;266;;;;;;;
13.297998428344727;284;;;;;;;
13.308518648147583;280;;;;;;;
13.318443775177002;280;;;;;;;
13.328907012939453;278;;;;;;;
13.340192556381226;278;;;;;;;
13.349483966827393;264;;;;;;;
13.360591650009155;272;;;;;;;
13.369903802871704;266;;;;;;;
13.383006572723389;274;;;;;;;
13.390682220458984;262;;;;;;;
13.402749300003052;272;;;;;;;
13.41093397140503;258;;;;;;;
13.42269229888916;256;;;;;;;
13.43155574798584;256;;;;;;;
13.439106702804565;236;;;;;;;
13.451799392700195;246;;;;;;;
13.460661172866821;246;;;;;;;
13.472041130065918;236;;;;;;;
13.480085372924805;246;;;;;;;
13.493354797363281;236;;;;;;;
13.497504234313965;232;;;;;;;
13.513163089752197;232;;;;;;;
13.523631811141968;230;;;;;;;
13.532776355743408;220;;;;;;;
13.541054248809814;212;;;;;;;
13.554157257080078;210;;;;;;;
13.561863899230957;214;;;;;;;
13.573699951171875;214;;;;;;;
13.582401990890503;204;;;;;;;
13.59139347076416;204;;;;;;;
13.603720664978027;204;;;;;;;
13.611564874649048;204;;;;;;;
13.623689413070679;204;;;;;;;
13.632059097290039;204;;;;;;;
13.643995761871338;200;;;;;;;
13.653211832046509;202;;;;;;;
13.6637601852417;204;;;;;;;
13.673181056976318;196;;;;;;;
13.685447454452515;202;;;;;;;
13.693869829177856;200;;;;;;;
13.706233024597168;204;;;;;;;
13.714276552200317;196;;;;;;;
13.726536273956299;196;;;;;;;
13.734727382659912;200;;;;;;;
13.747427463531494;204;;;;;;;
13.755449771881104;206;;;;;;;
13.763309478759766;204;;;;;;;
13.773860931396484;212;;;;;;;
13.783921480178833;206;;;;;;;
13.795960903167725;212;;;;;;;
13.804461479187012;216;;;;;;;
13.816982507705688;216;;;;;;;
13.824857234954834;224;;;;;;;
13.837123394012451;218;;;;;;;
13.845171451568604;224;;;;;;;
13.857580661773682;224;;;;;;;
13.865604162216187;232;;;;;;;
13.8768470287323;232;;;;;;;
13.885197877883911;236;;;;;;;
13.894434928894043;240;;;;;;;
13.906729698181152;242;;;;;;;
13.914616584777832;246;;;;;;;
13.927001476287842;252;;;;;;;
13.93529462814331;246;;;;;;;
13.947704553604126;252;;;;;;;
13.955925703048706;252;;;;;;;
13.968419790267944;258;;;;;;;
13.97245740890503;264;;;;;;;
13.988756656646729;252;;;;;;;
13.996864557266235;266;;;;;;;
14.007320165634155;278;;;;;;;
14.007320165634155;276;;;;;;;
14.029370784759521;272;;;;;;;
14.037771940231323;272;;;;;;;
14.049267053604126;278;;;;;;;
14.057545900344849;268;;;;;;;
14.06556510925293;266;;;;;;;
14.077392578125;280;;;;;;;
14.08541202545166;276;;;;;;;
14.099055290222168;274;;;;;;;
14.107266664505005;282;;;;;;;
14.119778394699097;262;;;;;;;
14.127743482589722;280;;;;;;;
14.138471841812134;270;;;;;;;
14.147725105285645;282;;;;;;;
14.161224603652954;266;;;;;;;
14.169264078140259;276;;;;;;;
14.177155494689941;268;;;;;;;
14.18935227394104;254;;;;;;;
14.19759202003479;266;;;;;;;
14.209863901138306;264;;;;;;;
14.217621803283691;264;;;;;;;
14.230558156967163;260;;;;;;;
14.23453402519226;252;;;;;;;
14.250457286834717;250;;;;;;;
14.259007930755615;248;;;;;;;
14.27114200592041;250;;;;;;;
14.279820442199707;242;;;;;;;
14.291560888290405;242;;;;;;;
14.299924850463867;238;;;;;;;
14.311283349990845;240;;;;;;;
14.320404291152954;226;;;;;;;
14.3327317237854;226;;;;;;;
14.340718030929565;228;;;;;;;
14.349119186401367;220;;;;;;;
14.361469745635986;220;;;;;;;
14.369517087936401;220;;;;;;;
14.381609678268433;216;;;;;;;
14.389635801315308;196;;;;;;;
14.401924133300781;210;;;;;;;
14.410289287567139;214;;;;;;;
14.422987937927246;204;;;;;;;
14.43103313446045;210;;;;;;;
14.443317651748657;202;;;;;;;
14.451373100280762;206;;;;;;;
14.462101936340332;202;;;;;;;
14.472196578979492;208;;;;;;;
14.48418402671814;204;;;;;;;
14.492229461669922;202;;;;;;;
14.500499248504639;204;;;;;;;
14.51278305053711;202;;;;;;;
14.515126466751099;198;;;;;;;
14.533211469650269;202;;;;;;;
14.541670560836792;204;;;;;;;
14.553849220275879;204;;;;;;;
14.561447143554688;204;;;;;;;
14.57414722442627;206;;;;;;;
14.582372188568115;208;;;;;;;
14.594930648803711;212;;;;;;;
14.603055238723755;210;;;;;;;
14.615359783172607;216;;;;;;;
14.623368263244629;212;;;;;;;
14.635781049728394;222;;;;;;;
14.644042730331421;220;;;;;;;
14.652094602584839;226;;;;;;;
14.664479494094849;224;;;;;;;
14.672532558441162;228;;;;;;;
14.682735919952393;228;;;;;;;
14.693289041519165;232;;;;;;;
14.705470323562622;238;;;;;;;
14.713826656341553;240;;;;;;;
14.72594428062439;238;;;;;;;
14.733994483947754;234;;;;;;;
14.74669361114502;246;;;;;;;
14.754708290100098;256;;;;;;;
14.76690411567688;254;;;;;;;
14.775018692016602;252;;;;;;;
14.78747034072876;260;;;;;;;
14.795835971832275;260;;;;;;;
14.807887554168701;260;;;;;;;
14.81585431098938;270;;;;;;;
14.823681592941284;258;;;;;;;
14.836641788482666;274;;;;;;;
14.844735622406006;268;;;;;;;
14.857001781463623;274;;;;;;;
14.86386752128601;268;;;;;;;
14.876599788665771;272;;;;;;;
14.883822679519653;272;;;;;;;
14.897860527038574;270;;;;;;;
14.90593147277832;266;;;;;;;
14.916532039642334;274;;;;;;;
14.927106618881226;268;;;;;;;
14.939102411270142;278;;;;;;;
14.947100639343262;268;;;;;;;
14.95535135269165;280;;;;;;;
14.967637300491333;268;;;;;;;
14.976216316223145;276;;;;;;;
14.98846983909607;248;;;;;;;
14.996963024139404;268;;;;;;;
15.008346319198608;246;;;;;;;
15.014160633087158;264;;;;;;;
15.014160633087158;254;;;;;;;
15.037217140197754;262;;;;;;;
15.049514532089233;254;;;;;;;
15.057336568832397;252;;;;;;;
15.066775798797607;250;;;;;;;
15.075563192367554;252;;;;;;;
15.089633703231812;240;;;;;;;
15.09866714477539;224;;;;;;;
15.110734224319458;228;;;;;;;
15.119127035140991;242;;;;;;;
15.12726616859436;232;;;;;;;
15.139264345169067;236;;;;;;;
15.147289514541626;224;;;;;;;
15.159606695175171;222;;;;;;;
15.16833233833313;220;;;;;;;
15.180579423904419;226;;;;;;;
15.18880319595337;218;;;;;;;
15.200510263442993;216;;;;;;;
15.208730459213257;212;;;;;;;
15.221320867538452;210;;;;;;;
15.229768514633179;206;;;;;;;
15.242255449295044;214;;;;;;;
15.250264644622803;212;;;;;;;
15.262473106384277;208;;;;;;;
15.270616292953491;194;;;;;;;
15.27807092666626;210;;;;;;;
15.2909255027771;200;;;;;;;
15.299086809158325;204;;;;;;;
15.311820030212402;206;;;;;;;
15.319847345352173;210;;;;;;;
15.332154512405396;206;;;;;;;
15.340113162994385;208;;;;;;;
15.352578163146973;188;;;;;;;
15.36079740524292;194;;;;;;;
15.372989416122437;210;;;;;;;
15.381017684936523;202;;;;;;;
15.393038272857666;210;;;;;;;
15.401574850082397;218;;;;;;;
15.413843870162964;210;;;;;;;
15.421867370605469;218;;;;;;;
15.429847717285156;204;;;;;;;
15.442658185958862;222;;;;;;;
15.45090937614441;224;;;;;;;
15.463216543197632;220;;;;;;;
15.471544742584229;226;;;;;;;
15.484034776687622;228;;;;;;;
15.491873264312744;234;;;;;;;
15.504172086715698;224;;;;;;;
15.512091636657715;238;;;;;;;
15.524555683135986;242;;;;;;;
15.528887748718262;238;;;;;;;
15.544771194458008;240;;;;;;;
15.553297519683838;252;;;;;;;
15.565703868865967;250;;;;;;;
15.573840379714966;248;;;;;;;
15.582046031951904;254;;;;;;;
15.593818426132202;254;;;;;;;
15.602294921875;246;;;;;;;
15.611443042755127;262;;;;;;;
15.623034000396729;266;;;;;;;
15.634060382843018;258;;;;;;;
15.642637968063354;272;;;;;;;
15.654999017715454;264;;;;;;;
15.662659168243408;270;;;;;;;
15.676143407821655;264;;;;;;;
15.68489384651184;270;;;;;;;
15.693122148513794;268;;;;;;;
15.70673942565918;270;;;;;;;
15.716858148574829;260;;;;;;;
15.724916219711304;270;;;;;;;
15.737404823303223;266;;;;;;;
15.745000839233398;276;;;;;;;
15.754234552383423;264;;;;;;;
15.766659021377563;268;;;;;;;
15.774691820144653;262;;;;;;;
15.786769151687622;262;;;;;;;
15.794959545135498;260;;;;;;;
15.80734634399414;252;;;;;;;
15.815475702285767;256;;;;;;;
15.827751874923706;252;;;;;;;
15.836041450500488;258;;;;;;;
15.848360538482666;260;;;;;;;
15.856400966644287;248;;;;;;;
15.868959903717041;258;;;;;;;
15.87689757347107;246;;;;;;;
15.889173984527588;244;;;;;;;
15.897200584411621;242;;;;;;;
15.909979343414307;246;;;;;;;
15.917764902114868;238;;;;;;;
15.929936647415161;224;;;;;;;
15.937970638275146;236;;;;;;;
15.946189165115356;234;;;;;;;
15.958782434463501;226;;;;;;;
15.966824769973755;232;;;;;;;
15.979246854782104;226;;;;;;;
15.987207651138306;228;;;;;;;
15.999671697616577;222;;;;;;;
16.007858991622925;214;;;;;;;
16.01983642578125;216;;;;;;;
16.027879238128662;216;;;;;;;
16.04075527191162;210;;;;;;;
16.04160737991333;214;;;;;;;
16.061114072799683;206;;;;;;;
16.069135665893555;210;;;;;;;
16.081374645233154;208;;;;;;;
16.09003472328186;200;;;;;;;
16.09769368171692;208;;;;;;;
16.11021065711975;212;;;;;;;
16.117765426635742;208;;;;;;;
16.12735867500305;208;;;;;;;
16.13585376739502;210;;;;;;;
16.147869110107422;210;;;;;;;
16.159502744674683;202;;;;;;;
16.171765089035034;198;;;;;;;
16.179779291152954;208;;;;;;;
