Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
0.008333683013916016;464;1519;87;eau;20;2023-03-24 13:11:22.704124;Groupe 2;0
0.020344972610473633;466
0.029042482376098633;458
0.041086435317993164;458
0.04979085922241211;462
0.061269521713256836;464
0.06966638565063477;448
0.08204174041748047;468
0.08982253074645996;460
0.09829545021057129;464
0.11048030853271484;466
0.1185445785522461;448
0.1310591697692871;452
0.1393415927886963;454
0.15177488327026367;460
0.15980744361877441;454
0.17187023162841797;454
0.18010497093200684;452
0.18904829025268555;460
0.20092988014221191;460
0.2050180435180664;462
0.2213270664215088;454
0.2294325828552246;452
0.24158763885498047;464
0.25001978874206543;460
0.26072168350219727;464
0.270402193069458;452
0.2786257266998291;454
0.2912287712097168;466
0.29923009872436523;462
0.31139349937438965;460
0.319688081741333;472
0.3390340805053711;458
0.3401000499725342;454
0.3523402214050293;456
0.3605690002441406;464
0.3766005039215088;456
0.3806111812591553;456
0.38859057426452637;470
0.4008793830871582;462
0.40996408462524414;464
0.4179649353027344;464
0.4290287494659424;462
0.4389488697052002;464
0.4509742259979248;466
0.45897555351257324;462
0.47113847732543945;464
0.4830803871154785;458
0.4911234378814697;460
0.5014066696166992;468
0.5121448040008545;444
0.5205099582672119;464
0.5416550636291504;464
0.545184850692749;466
0.5533180236816406;460
0.5616867542266846;460
0.5780246257781982;448
0.580310583114624;460
0.5899093151092529;464
0.6024327278137207;460
0.6104211807250977;464
0.6223921775817871;458
0.6306662559509277;462
0.6431889533996582;464
0.65118408203125;458
0.6631073951721191;466
0.6714663505554199;458
0.6800651550292969;462
0.7006380558013916;456
0.7069387435913086;464
0.7118620872497559;452
0.719759464263916;454
0.7391161918640137;466
0.7412948608398438;458
0.7519645690917969;464
0.7616751194000244;460
0.779782772064209;442
0.786506175994873;452
0.7909317016601562;464
0.8030564785003662;458
0.814521074295044;468
0.8263528347015381;466
0.8306891918182373;452
0.8438451290130615;464
0.855414628982544;460
0.863398551940918;460
0.8725216388702393;456
0.8849639892578125;462
0.8932101726531982;462
0.9051861763000488;460
0.9134674072265625;454
0.9210715293884277;456
0.9451115131378174;462
0.9458878040313721;466
0.9553346633911133;452
0.9623758792877197;460
0.9746143817901611;462
0.9861981868743896;460
0.9915070533752441;464
1.0035817623138428;466
1.0155701637268066;458
1.0238876342773438;460
1.032461404800415;464
1.0440001487731934;460
1.056119680404663;460
1.068119764328003;454
1.073218584060669;456
1.0841693878173828;462
1.097832441329956;464
1.1098341941833496;462
1.1138832569122314;460
1.1218600273132324;468
1.1335971355438232;468
1.1456120014190674;466
1.1548187732696533;466
1.1632776260375977;470
1.1753220558166504;452
1.1913249492645264;464
1.1961896419525146;466
1.2038905620574951;466
1.2159028053283691;460
1.2336807250976562;468
1.2364087104797363;444
1.2442536354064941;468
1.2591774463653564;466
1.2754931449890137;464
1.2769620418548584;456
1.2827765941619873;448
1.3014168739318848;448
1.317836046218872;466
1.317836046218872;460
1.3226618766784668;456
1.3383252620697021;450
1.355196475982666;456
1.3596484661102295;462
1.3615713119506836;470
1.377889633178711;466
1.3972291946411133;462
1.40028715133667;452
1.4028944969177246;462
1.421633243560791;466
1.4390196800231934;464
1.4415581226348877;462
1.4457485675811768;468
1.4622812271118164;460
1.4785661697387695;462
1.4825730323791504;458
1.4868841171264648;464
1.5044424533843994;462
1.5207431316375732;454
1.5243353843688965;458
1.530895471572876;462
1.548992395401001;464
1.5654561519622803;464
1.5685234069824219;444
1.5729246139526367;448
1.5917928218841553;454
1.6091959476470947;466
1.6136915683746338;462
1.6219475269317627;454
1.6388177871704102;456
1.658179521560669;468
1.6587119102478027;462
1.6628353595733643;462
1.6814854145050049;466
1.6983458995819092;448
1.6988856792449951;452
1.7037711143493652;460
1.7202653884887695;454
1.7372064590454102;466
1.7407176494598389;450
1.7447466850280762;452
1.7647249698638916;462
1.779541254043579;460
1.7844572067260742;466
1.7881646156311035;462
1.8099827766418457;456
1.8284327983856201;466
1.8284327983856201;460
1.8349955081939697;460
1.855910301208496;458
1.8781280517578125;460
1.8781280517578125;464
1.8833868503570557;454
1.9072303771972656;452
1.9307363033294678;452
1.9324555397033691;454
1.9372482299804688;452
1.9600574970245361;442
1.9836187362670898;442
1.9864146709442139;444
1.9899678230285645;450
2.012977123260498;440
2.036257266998291;430
2.043748378753662;432
2.046525001525879;438
2.0665197372436523;426
2.0883922576904297;422
2.093125343322754;418
2.095705509185791;424
2.11539363861084;424
2.1337332725524902;428
2.1337332725524902;416
2.1379339694976807;422
2.154303550720215;412
2.169894218444824;416
2.1706788539886475;410
2.174919366836548;402
2.1871776580810547;400
2.2047080993652344;398
2.207569122314453;394
2.2116665840148926;400
2.225539207458496;394
2.2397143840789795;394
2.244457721710205;388
2.2472407817840576;390
2.2611725330352783;368
2.2731454372406006;388
2.2731454372406006;370
2.281294107437134;372
2.2897682189941406;366
2.3065359592437744;354
2.3105993270874023;360
